client_id,client_type,gender,country,region,age,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,total_spend,units_bought,avg_area_sqft,cluster_id,segment
C1198,Individual,F,Usa,New York,63,Home,1,No,Agency,1415391.5899999999,3,1493.243333333333,0,C1 — Global Investors
C1199,Individual,M,Usa,Colorado,80,Home,2,No,Website,1013002.89,4,910.2925,0,C1 — Global Investors
C1200,Individual,M,Usa,Utah,54,Home,4,No,Agency,1789601.3299999998,4,1422.9925,2,C1 — Global Investors
C1201,Individual,M,Usa,Oregon,23,Investment,1,Yes,Website,1063833.91,4,896.2525,1,C1 — Global Investors
C1202,Company,M,Canada,Quebec,38,Investment,5,Yes,Website,1527115.1600000001,4,1263.775,3,C3 — Corporate Buyers
C1203,Individual,F,Usa,Arizona,61,Home,2,Yes,Website,1083378.55,3,1329.57,0,C1 — Global Investors
C1204,Individual,M,Mexico,Puebla,31,Investment,2,Yes,Website,1231356.24,3,1280.28,1,C1 — Global Investors
C1205,Individual,M,Belgium,Flanders,64,Home,4,No,Website,968123.38,3,1076.69,1,C1 — Global Investors
C1206,Individual,F,Usa,California,66,Investment,5,No,Website,941726.19,3,1140.3999999999999,1,C1 — Global Investors
C1207,Individual,F,Usa,Texas,50,Home,5,Yes,Agency,1084392.98,4,1010.095,0,C1 — Global Investors
C1208,Individual,M,Usa,Colorado,46,Home,1,No,Website,1277019.82,3,1477.03,0,C1 — Global Investors
C1209,Individual,F,Usa,California,45,Home,4,Yes,Website,1201633.01,4,1123.3175,1,C1 — Global Investors
C1210,Individual,M,Usa,California,32,Investment,1,No,Website,1146800.83,4,897.47,0,C1 — Global Investors
C1211,Individual,F,Canada,British Columbia,27,Home,5,Yes,Website,1447927.02,4,1167.105,1,C1 — Global Investors
C1212,Individual,M,Usa,California,66,Home,1,No,Agency,1052290.76,4,904.0100000000001,1,C1 — Global Investors
C1213,Individual,F,Canada,Manitoba,30,Home,5,No,Website,829461.56,3,899.9899999999999,1,C1 — Global Investors
C1214,Individual,F,Usa,Florida,23,Home,1,No,Agency,1725018.4100000001,4,1446.1125,2,C1 — Global Investors
C1215,Individual,M,Usa,California,29,Home,3,No,Website,1140423.3800000001,3,1104.51,0,C1 — Global Investors
C1216,Individual,F,France,Normandy,26,Home,4,No,Website,1191384.37,3,1464.8466666666666,1,C1 — Global Investors
C1217,Individual,M,Usa,California,26,Investment,4,Yes,Website,1007204.78,3,1186.4366666666667,1,C1 — Global Investors
C1218,Individual,F,Usa,California,82,Home,1,Yes,Website,1308613.5699999998,4,1121.525,1,C1 — Global Investors
C1219,Individual,F,Usa,Arizona,40,Home,1,Yes,Website,867409.27,3,1074.6233333333332,1,C1 — Global Investors
C1220,Individual,F,Usa,Colorado,56,Investment,4,Yes,Website,1471199.75,4,1254.045,0,C1 — Global Investors
C1221,Individual,F,Usa,Nevada,39,Investment,2,No,Agency,1354868.93,3,1565.3233333333335,1,C1 — Global Investors
C1222,Individual,M,Usa,Utah,54,Home,4,No,Website,1319349.8599999999,3,1362.3833333333334,1,C1 — Global Investors
C1223,Individual,F,Usa,Washington,71,Home,4,No,Website,1072582.78,3,1369.7300000000002,1,C1 — Global Investors
C1224,Individual,M,Usa,New York,81,Investment,5,Yes,Client,827238.27,3,964.2666666666665,1,C1 — Global Investors
C1225,Individual,M,Usa,Oregon,33,Home,2,No,Website,1122587.7,3,1168.3366666666668,0,C1 — Global Investors
C1226,Individual,M,Usa,Utah,34,Home,4,No,Website,972596.1300000001,3,1082.8966666666668,1,C1 — Global Investors
C1227,Individual,M,Usa,Colorado,36,Home,3,Yes,Agency,2151534.73,4,1676.3825,2,C1 — Global Investors
C1228,Individual,M,Usa,California,69,Home,2,No,Website,1058718.77,3,1124.5,1,C1 — Global Investors
C1229,Individual,F,Uk,Scotland,29,Home,1,Yes,Website,1185126.78,3,1303.4733333333334,1,C1 — Global Investors
C1230,Individual,M,Usa,California,38,Home,5,No,Client,759973.15,3,801.46,0,C1 — Global Investors
C1231,Individual,F,Usa,California,69,Home,2,No,Agency,859705.1699999999,3,922.6666666666666,0,C1 — Global Investors
C1232,Individual,F,Canada,British Columbia,34,Home,3,No,Website,1527373.03,4,1173.8125,1,C1 — Global Investors
C1233,Individual,M,Usa,Utah,44,Home,4,No,Website,936287.8,3,1078.7866666666666,1,C1 — Global Investors
C1234,Individual,F,Usa,Colorado,66,Investment,1,No,Website,1463190.28,4,1278.045,2,C1 — Global Investors
C1235,Individual,M,Usa,Arizona,66,Home,2,No,Website,1271344.1099999999,4,1025.3225,0,C1 — Global Investors
C1236,Individual,M,Usa,Arizona,51,Home,4,Yes,Website,1747766.02,4,1415.4825,2,C1 — Global Investors
C1237,Individual,F,Uk,Wales,80,Investment,4,Yes,Website,688233.74,3,775.5666666666666,0,C1 — Global Investors
C1238,Individual,M,Usa,Nevada,77,Home,1,Yes,Agency,1648873.57,4,1343.6575,2,C1 — Global Investors
C1239,Individual,F,Usa,Oregon,70,Home,3,No,Agency,1457041.08,4,1114.2125,1,C1 — Global Investors
C1240,Individual,F,Usa,Nevada,39,Investment,4,Yes,Website,1018594.4400000001,3,1104.51,0,C1 — Global Investors
C1241,Individual,F,Usa,California,50,Home,1,No,Agency,1157084.5899999999,4,948.835,1,C1 — Global Investors
C1242,Individual,M,Usa,California,62,Home,3,Yes,Website,1055842.78,3,1138.4233333333334,1,C1 — Global Investors
C1243,Individual,M,Usa,Colorado,75,Home,1,No,Website,1419502.04,4,1246.6175,2,C1 — Global Investors
C1244,Individual,M,Usa,Utah,31,Investment,5,Yes,Website,1438309.93,3,1513.17,2,C1 — Global Investors
C1245,Individual,M,Usa,California,60,Home,3,Yes,Agency,1422519.51,3,1529.4633333333334,2,C1 — Global Investors
C1246,Individual,F,Canada,Alberta,80,Home,2,No,Agency,859984.47,3,980.8699999999999,0,C1 — Global Investors
C1247,Individual,F,Usa,Nevada,66,Investment,2,No,Website,1774416.3199999998,4,1489.73,2,C1 — Global Investors
C1248,Individual,F,Usa,Arizona,47,Home,3,No,Agency,786895.89,3,899.62,1,C1 — Global Investors
C1249,Individual,F,Usa,California,52,Investment,1,No,Website,1289938.6400000001,4,1146.0149999999999,0,C1 — Global Investors
C1250,Individual,M,Usa,Nevada,73,Home,5,No,Agency,1582661.61,3,1674.54,2,C1 — Global Investors
C1251,Individual,M,Usa,Texas,48,Investment,5,No,Website,1246714.37,4,967.0,0,C1 — Global Investors
C1252,Individual,F,Usa,Arizona,61,Home,3,Yes,Website,1137673.55,3,1221.6766666666665,1,C1 — Global Investors
C1253,Individual,M,Usa,California,32,Home,2,No,Agency,767162.2200000001,3,814.3533333333334,0,C1 — Global Investors
C1254,Individual,M,Usa,California,67,Home,5,Yes,Agency,1604050.8800000001,4,1279.9,2,C1 — Global Investors
C1255,Individual,M,Usa,California,24,Home,3,No,Agency,1105130.19,4,942.035,0,C1 — Global Investors
C1256,Company,F,Usa,California,51,Investment,4,No,Agency,1227293.02,3,1357.1933333333334,3,C3 — Corporate Buyers
C1257,Individual,M,Usa,California,32,Home,5,Yes,Agency,850550.13,3,893.3766666666667,1,C1 — Global Investors
C1258,Individual,F,Usa,Nevada,54,Home,1,No,Website,1015636.19,4,821.355,0,C1 — Global Investors
C1259,Individual,M,Usa,California,52,Investment,3,Yes,Agency,1256766.51,4,1004.1575,0,C1 — Global Investors
C1260,Individual,F,Usa,California,31,Home,2,No,Agency,1633449.34,4,1423.1725,2,C1 — Global Investors
C1261,Individual,M,Usa,Utah,47,Home,3,No,Client,1491163.72,3,1504.28,2,C1 — Global Investors
C1262,Individual,F,Usa,California,73,Investment,4,No,Agency,961425.37,3,1077.3233333333335,1,C1 — Global Investors
C1263,Individual,M,Usa,California,72,Investment,3,No,Agency,1975384.2000000002,4,1602.67,2,C1 — Global Investors
C1264,Individual,F,Usa,California,24,Investment,1,No,Agency,1287173.46,3,1452.2633333333333,0,C1 — Global Investors
C1265,Individual,M,Usa,Washington,80,Home,1,Yes,Agency,1070432.96,3,1325.71,1,C1 — Global Investors
C1266,Individual,M,Uk,England,71,Home,2,No,Website,1204291.73,4,1101.9875,1,C1 — Global Investors
C1267,Individual,F,Usa,Colorado,58,Home,3,Yes,Website,1399933.8800000001,3,1529.4633333333334,2,C1 — Global Investors
C1268,Individual,F,Uk,Northern Ireland,28,Investment,1,Yes,Website,968928.25,3,1003.3133333333334,1,C1 — Global Investors
C1269,Individual,M,Usa,California,59,Home,5,No,Website,1046535.0,3,1169.0466666666669,1,C1 — Global Investors
C1270,Individual,F,Usa,Texas,45,Home,4,No,Agency,1310435.53,3,1465.92,1,C1 — Global Investors
C1271,Individual,M,Usa,California,31,Home,2,Yes,Agency,1296911.85,4,1040.5175,0,C1 — Global Investors
C1272,Individual,M,France,Occitanie,82,Home,1,Yes,Website,778830.7999999999,3,899.62,1,C1 — Global Investors
C1273,Individual,M,Canada,Alberta,55,Home,5,No,Website,1462080.32,3,1592.1233333333332,2,C1 — Global Investors
C1274,Individual,F,Usa,California,44,Investment,1,Yes,Website,1038831.8500000001,3,1193.7733333333333,1,C1 — Global Investors
C1275,Individual,F,Usa,Georgia,54,Investment,1,No,Website,1737593.0,4,1312.8225,2,C1 — Global Investors
C1276,Individual,M,Australia,Victoria,83,Home,1,Yes,Agency,1635917.97,3,1754.9366666666667,2,C1 — Global Investors
C1277,Individual,F,Usa,California,42,Investment,2,No,Agency,1270250.68,3,1267.4066666666668,0,C1 — Global Investors
C1278,Individual,M,Usa,Utah,26,Home,4,No,Website,685587.81,3,791.0400000000001,1,C1 — Global Investors
C1279,Individual,M,Usa,California,80,Home,4,Yes,Website,1278123.59,3,1366.5633333333335,1,C1 — Global Investors
C1280,Individual,M,Usa,Texas,70,Home,2,Yes,Website,1295836.68,3,1445.2933333333333,1,C1 — Global Investors
C1281,Individual,F,Canada,Manitoba,25,Investment,2,Yes,Website,889312.14,3,899.9899999999999,1,C1 — Global Investors
C1282,Individual,F,Usa,Colorado,27,Investment,3,Yes,Agency,1302998.6,4,1155.47,1,C1 — Global Investors
C1283,Individual,F,Usa,New York,78,Home,3,No,Agency,1479050.94,4,1185.59,0,C1 — Global Investors
C1284,Individual,M,Usa,California,68,Home,2,No,Website,1443865.51,4,1111.6475,0,C1 — Global Investors
C1285,Individual,M,Usa,Utah,69,Home,4,Yes,Website,1609592.58,3,1680.5266666666666,2,C1 — Global Investors
C1286,Individual,M,Usa,California,60,Home,5,No,Agency,1203306.91,3,1192.5933333333332,1,C1 — Global Investors
C1287,Individual,F,Usa,California,25,Investment,4,No,Website,843581.37,3,901.6266666666667,0,C1 — Global Investors
C1288,Individual,M,Belgium,Wallonia,82,Home,3,No,Agency,971136.6900000001,3,1155.4633333333334,1,C1 — Global Investors
C1289,Individual,M,Mexico,Jalisco,50,Investment,1,Yes,Agency,1076161.8599999999,4,854.58,1,C1 — Global Investors
C1290,Individual,F,Usa,Washington,50,Home,3,Yes,Website,1332432.9100000001,4,1195.1875,1,C1 — Global Investors
C1291,Individual,M,Usa,California,40,Investment,5,Yes,Website,1123403.46,3,1240.6066666666666,1,C1 — Global Investors
C1292,Individual,M,Usa,Texas,46,Investment,5,Yes,Website,1099365.94,4,1000.415,0,C1 — Global Investors
C1293,Individual,F,Usa,California,51,Home,1,No,Agency,1853570.08,4,1552.15,2,C1 — Global Investors
C1294,Individual,M,Canada,Ontario,60,Investment,3,Yes,Agency,1220533.28,3,1371.6133333333335,1,C1 — Global Investors
C1295,Individual,F,Usa,California,31,Investment,1,Yes,Website,1478836.57,4,1202.2649999999999,1,C1 — Global Investors
C1296,Individual,M,Usa,Virginia,60,Home,1,No,Website,1025127.71,3,1089.46,0,C1 — Global Investors
C1297,Company,M,Germany,Berlin,40,Home,5,No,Website,1169866.19,3,1267.4066666666668,3,C3 — Corporate Buyers
C1298,Individual,F,Usa,California,55,Home,2,No,Agency,1571360.11,4,1276.8225,2,C1 — Global Investors
C1299,Individual,F,Usa,California,79,Investment,3,No,Website,1296600.42,3,1440.1933333333334,1,C1 — Global Investors
C1300,Individual,F,Usa,California,62,Home,2,No,Website,1428770.88,3,1451.5366666666669,2,C1 — Global Investors
C1301,Individual,M,Usa,Virginia,68,Home,2,No,Agency,742139.88,3,851.8699999999999,0,C1 — Global Investors
C1302,Individual,M,Usa,Arizona,27,Investment,5,No,Website,1709532.6,4,1486.3274999999999,2,C1 — Global Investors
C1303,Individual,M,Usa,Arizona,61,Home,3,Yes,Website,979418.98,3,1106.3533333333332,1,C1 — Global Investors
C1304,Individual,F,Usa,California,38,Investment,1,No,Website,965747.81,3,1049.3799999999999,1,C1 — Global Investors
C1305,Individual,F,Usa,Georgia,45,Home,4,No,Website,1034190.9,4,853.07,1,C1 — Global Investors
C1306,Individual,F,Usa,Washington,75,Home,5,No,Website,967094.76,3,1090.7733333333333,0,C1 — Global Investors
C1307,Individual,F,Usa,Colorado,30,Home,5,No,Agency,920439.02,3,1012.96,1,C1 — Global Investors
C1308,Individual,M,Usa,California,23,Investment,5,No,Agency,1363559.13,4,1042.1975,0,C1 — Global Investors
C1309,Individual,M,Usa,California,24,Home,5,No,Website,1460171.4100000001,3,1674.54,2,C1 — Global Investors
C1310,Individual,F,Usa,New York,68,Home,5,No,Agency,1244334.1400000001,4,1077.195,1,C1 — Global Investors
C1311,Individual,M,Uk,England,83,Home,4,Yes,Client,1352275.6400000001,3,1330.2166666666667,1,C1 — Global Investors
C1312,Individual,M,Usa,New York,81,Home,5,No,Website,786877.06,3,801.46,1,C1 — Global Investors
C1313,Individual,F,Australia,Western Australia,51,Investment,3,No,Website,997579.61,3,1138.4233333333334,1,C1 — Global Investors
C1314,Individual,F,Usa,Arizona,59,Home,3,No,Website,803329.23,3,1037.11,1,C1 — Global Investors
C1315,Individual,M,Usa,Colorado,75,Home,3,No,Agency,1066308.48,3,1136.21,1,C1 — Global Investors
C1316,Individual,F,Usa,Colorado,30,Home,2,Yes,Website,1238162.97,4,1052.8325,1,C1 — Global Investors
C1317,Company,M,Usa,Utah,50,Home,2,Yes,Website,1315200.12,3,1460.493333333333,3,C3 — Corporate Buyers
C1318,Individual,M,Usa,Texas,80,Home,1,No,Website,1423923.98,4,1169.615,0,C1 — Global Investors
C1319,Individual,F,Usa,Florida,69,Home,3,Yes,Client,1424704.13,4,1227.645,2,C1 — Global Investors
C1320,Individual,M,Usa,California,54,Investment,1,No,Website,1077693.04,3,1129.1766666666665,1,C1 — Global Investors
C1321,Individual,M,Usa,Colorado,33,Investment,5,No,Client,787847.37,3,853.8133333333334,1,C1 — Global Investors
C1322,Individual,F,Usa,California,29,Home,5,No,Agency,1094026.3399999999,3,1255.1200000000001,1,C1 — Global Investors
C1323,Individual,M,Usa,Utah,60,Home,3,No,Website,1180654.6,4,975.4225,1,C1 — Global Investors
C1324,Individual,M,Usa,Arizona,31,Investment,2,Yes,Agency,1323306.51,3,1471.6200000000001,1,C1 — Global Investors
C1325,Individual,M,Canada,Alberta,49,Home,5,Yes,Agency,1380292.56,4,1098.1675,1,C1 — Global Investors
C1326,Individual,M,Usa,Colorado,79,Investment,4,No,Website,1489578.01,4,1239.145,2,C1 — Global Investors
C1327,Individual,F,Usa,California,30,Home,4,Yes,Website,664017.81,3,775.5666666666666,1,C1 — Global Investors
C1328,Individual,F,Usa,Washington,67,Home,4,No,Website,1337283.29,4,1173.8125,1,C1 — Global Investors
C1329,Individual,M,Usa,California,55,Investment,3,Yes,Agency,1041797.56,3,1127.1499999999999,1,C1 — Global Investors
C1330,Individual,F,Usa,Colorado,48,Investment,2,No,Agency,835096.87,4,699.545,0,C1 — Global Investors
C1331,Individual,F,Usa,California,37,Investment,1,No,Agency,1047958.11,3,1113.29,0,C1 — Global Investors
C1332,Individual,M,Usa,Washington,28,Investment,5,Yes,Agency,1227353.63,3,1350.4933333333333,1,C1 — Global Investors
C1333,Individual,M,Usa,Nevada,35,Investment,2,Yes,Website,1364310.45,4,1146.9925,0,C1 — Global Investors
C1334,Individual,F,Usa,California,58,Home,5,Yes,Agency,1906641.78,4,1552.15,2,C1 — Global Investors
C1335,Individual,F,Usa,Oregon,41,Investment,2,Yes,Website,1001510.5800000001,3,1070.1933333333334,1,C1 — Global Investors
C1336,Individual,F,Usa,California,75,Home,5,No,Client,1371591.4,4,1182.3725,0,C1 — Global Investors
C1337,Individual,F,Usa,California,70,Investment,5,No,Website,1310989.71,4,1073.905,0,C1 — Global Investors
C1338,Individual,F,Usa,California,55,Home,2,Yes,Website,1096818.64,3,1169.0466666666669,1,C1 — Global Investors
C1339,Company,M,Usa,Nevada,62,Home,4,Yes,Website,1532340.63,4,1338.9,3,C3 — Corporate Buyers
C1340,Company,M,Usa,Colorado,35,Home,5,No,Website,1746049.93,4,1421.4650000000001,3,C3 — Corporate Buyers
C1341,Individual,F,Usa,Colorado,71,Home,5,Yes,Website,756694.8300000001,3,952.2633333333333,1,C1 — Global Investors
C1342,Individual,F,Usa,California,59,Home,1,Yes,Agency,922722.19,3,1003.3133333333334,1,C1 — Global Investors
C1343,Individual,F,Canada,Ontario,28,Home,5,No,Agency,1005148.6399999999,3,1161.5433333333333,1,C1 — Global Investors
C1344,Individual,M,Usa,Florida,49,Home,1,No,Agency,1319490.92,4,1139.4675,1,C1 — Global Investors
C1345,Individual,F,Usa,Texas,67,Home,5,No,Website,942467.41,3,1049.3066666666666,0,C1 — Global Investors
C1346,Company,F,Usa,Colorado,36,Investment,4,No,Agency,1037623.3900000001,3,1088.5866666666668,3,C3 — Corporate Buyers
C1347,Individual,M,Usa,Washington,67,Home,2,No,Client,1001705.48,3,1090.9466666666667,1,C1 — Global Investors
C1348,Individual,M,Usa,Oregon,25,Home,4,Yes,Client,1021309.9299999999,3,1186.05,1,C1 — Global Investors
C1349,Individual,F,Usa,Virginia,41,Investment,3,No,Website,773186.34,3,952.0733333333334,0,C1 — Global Investors
C1350,Individual,F,Germany,Hamburg,32,Home,5,No,Website,743296.88,4,632.215,1,C1 — Global Investors
C1351,Individual,F,Australia,South Australia,36,Home,2,No,Client,1400457.41,4,1234.8075000000001,1,C1 — Global Investors
C1352,Individual,M,Usa,California,34,Home,2,Yes,Agency,1535963.18,3,1635.6233333333332,2,C1 — Global Investors
C1353,Individual,F,Canada,Alberta,26,Home,1,No,Agency,532598.24,3,564.01,1,C1 — Global Investors
C1354,Individual,M,Usa,Florida,82,Home,5,No,Website,1545799.94,3,1685.2766666666666,2,C1 — Global Investors
C1355,Individual,F,Usa,California,57,Investment,2,Yes,Client,1245446.7799999998,3,1523.6933333333334,0,C1 — Global Investors
C1356,Individual,M,Usa,Oregon,29,Investment,4,No,Agency,1490237.62,3,1648.5966666666666,2,C1 — Global Investors
C1357,Individual,F,Usa,California,36,Home,5,Yes,Website,1077383.54,3,1104.51,1,C1 — Global Investors
C1358,Individual,M,Usa,Texas,80,Home,4,No,Agency,965180.83,3,1078.7866666666666,0,C1 — Global Investors
C1359,Individual,M,Usa,Virginia,48,Home,3,No,Agency,1381335.3,4,1093.05,1,C1 — Global Investors
C1360,Individual,M,Usa,Virginia,33,Home,4,No,Agency,1001006.54,3,1111.2966666666666,1,C1 — Global Investors
C1361,Individual,F,Usa,California,80,Home,3,No,Client,1529260.3,4,1296.5625,2,C1 — Global Investors
C1362,Individual,F,Usa,California,58,Investment,1,Yes,Agency,993131.84,4,894.905,1,C1 — Global Investors
C1363,Individual,M,Usa,Georgia,42,Home,5,Yes,Agency,1109919.3599999999,4,942.035,0,C1 — Global Investors
C1364,Individual,F,Usa,California,25,Investment,1,No,Website,1201578.93,4,1120.62,1,C1 — Global Investors
C1365,Individual,F,Belgium,Brussels,54,Investment,5,Yes,Website,1443894.02,4,1260.0625,1,C1 — Global Investors
C1366,Individual,M,Usa,California,28,Home,1,No,Website,1488525.13,3,1678.6133333333335,2,C1 — Global Investors
C1367,Individual,F,Germany,Berlin,70,Home,2,No,Client,1035889.5,3,1124.5,0,C1 — Global Investors
C1368,Individual,M,Usa,California,76,Home,5,Yes,Client,1378979.49,4,1042.6625,0,C1 — Global Investors
C1369,Individual,M,France,Brittany,40,Home,4,Yes,Agency,1615394.12,4,1338.9,2,C1 — Global Investors
C1370,Individual,M,Usa,Colorado,58,Investment,1,No,Agency,834659.23,4,700.7825,1,C1 — Global Investors
C1371,Individual,M,Uk,England,34,Home,2,Yes,Website,1036681.19,4,948.835,1,C1 — Global Investors
C1372,Individual,F,Usa,Washington,42,Investment,2,No,Website,874872.8,3,1049.3066666666666,1,C1 — Global Investors
